,client_id,stats_timestamp,total_attached_user,total_rejected_user,peak_upload_speed,peak_download_speed,enodeb_shutdown_count,handover_failure_count,bearer_active_user_count,bearer_rejected_user_count,total_users,total_dropped_packets,enodeb_connected_count,enodeb_connection_status,Z-score_peak_upload_speed,label_Z-score_peak_upload_speed,label_outlierpeak_upload_speed,label_outlier_peak_upload_speed,timestamp,Z-score_total_attached_user,label_Z-score_total_attached_user,label_outlier_total_attached_user,Z-score_handover_failure_count,label_Z-score_handover_failure_count,label_outlier_handover_failure_count,Z-score_bearer_active_user_count,label_Z-score_bearer_active_user_count,label_outlier_bearer_active_user_count,Z-score_total_users,label_Z-score_total_users,label_outlier_total_users,Z-score_total_dropped_packets,label_Z-score_total_dropped_packets,label_outlier_total_dropped_packets,Z-score_enodeb_connected_count,label_Z-score_enodeb_connected_count,label_outlier_enodeb_connected_count,Z-score_enodeb_connection_status,label_Z-score_enodeb_connection_status,label_outlier_enodeb_connection_status
638,BETAZRPDCOR001,2022-03-03 20:25:02,1,0,55515,0,0,0,0,0,0,1,2,33.3333,-0.11442636917705104,0,0,0,2022-03-03 20:25:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
639,BETAZRPDCOR001,2022-03-03 20:30:03,1,0,55515,0,0,0,0,0,0,1,2,33.3333,-0.11442636917705104,0,0,0,2022-03-03 20:30:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
640,BETAZRPDCOR001,2022-03-03 20:35:02,1,0,55515,0,0,0,0,0,0,1,2,33.3333,-0.11442636917705104,0,0,0,2022-03-03 20:35:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
641,BETAZRPDCOR001,2022-03-03 20:40:03,1,0,55515,0,0,0,0,0,0,1,2,33.3333,-0.11442636917705104,0,0,0,2022-03-03 20:40:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
642,BETAZRPDCOR001,2022-03-03 20:45:03,1,0,55515,0,0,0,0,0,0,1,2,33.3333,-0.11442636917705104,0,0,0,2022-03-03 20:45:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
643,BETAZRPDCOR001,2022-03-03 20:50:03,1,0,55516,0,0,0,0,0,0,1,2,33.3333,-0.11435710300509323,0,0,0,2022-03-03 20:50:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
644,BETAZRPDCOR001,2022-03-03 20:55:03,1,0,55517,0,0,0,0,0,0,1,2,33.3333,-0.11428783683313543,0,0,0,2022-03-03 20:55:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
645,BETAZRPDCOR001,2022-03-03 21:00:02,1,0,55517,0,0,0,0,0,0,1,2,33.3333,-0.11428783683313543,0,0,0,2022-03-03 21:00:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
646,BETAZRPDCOR001,2022-03-03 21:05:03,1,0,55517,0,0,0,0,0,0,1,2,33.3333,-0.11428783683313543,0,0,0,2022-03-03 21:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
647,BETAZRPDCOR001,2022-03-03 21:10:02,1,0,55517,0,0,0,0,0,0,1,2,33.3333,-0.11428783683313543,0,0,0,2022-03-03 21:10:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
648,BETAZRPDCOR001,2022-03-03 21:15:03,1,0,46054,0,0,0,0,0,0,1,2,33.3333,-0.7697536220699003,0,0,0,2022-03-03 21:15:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
649,BETAZRPDCOR001,2022-03-03 21:20:02,1,0,55518,0,0,0,0,0,0,1,2,33.3333,-0.1142185706611776,0,0,0,2022-03-03 21:20:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
650,BETAZRPDCOR001,2022-03-03 21:25:03,1,0,55519,0,0,0,0,0,0,1,2,33.3333,-0.1141493044892198,0,0,0,2022-03-03 21:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
651,BETAZRPDCOR001,2022-03-03 21:30:02,1,0,55519,0,0,0,0,0,0,1,2,33.3333,-0.1141493044892198,0,0,0,2022-03-03 21:30:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
652,BETAZRPDCOR001,2022-03-03 21:35:02,1,0,11590,0,0,0,0,0,0,1,2,33.3333,-3.1569429724238964,1,1,1,2022-03-03 21:35:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
653,BETAZRPDCOR001,2022-03-03 21:40:03,1,0,55520,0,0,0,0,0,0,1,2,33.3333,-0.11408003831726199,0,0,0,2022-03-03 21:40:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
654,BETAZRPDCOR001,2022-03-03 21:45:03,1,0,55521,0,0,0,0,0,0,1,2,33.3333,-0.11401077214530418,0,0,0,2022-03-03 21:45:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
655,BETAZRPDCOR001,2022-03-03 21:50:03,1,0,55522,0,0,0,0,0,1,1,2,33.3333,-0.11394150597334636,0,0,0,2022-03-03 21:50:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
656,BETAZRPDCOR001,2022-03-03 21:55:03,1,0,55525,0,0,0,0,0,1,1,2,33.3333,-0.11373370745747294,0,0,0,2022-03-03 21:55:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
657,BETAZRPDCOR001,2022-03-03 22:00:02,1,0,55525,0,0,0,0,0,1,1,2,33.3333,-0.11373370745747294,0,0,0,2022-03-03 22:00:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
658,BETAZRPDCOR001,2022-03-03 22:05:03,1,0,55525,0,0,0,0,0,1,1,2,33.3333,-0.11373370745747294,0,0,0,2022-03-03 22:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
659,BETAZRPDCOR001,2022-03-03 22:10:02,1,0,55525,0,0,0,0,0,1,1,2,33.3333,-0.11373370745747294,0,0,0,2022-03-03 22:10:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
660,BETAZRPDCOR001,2022-03-03 22:15:03,1,0,55525,0,0,0,0,0,1,1,2,33.3333,-0.11373370745747294,0,0,0,2022-03-03 22:15:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
661,BETAZRPDCOR001,2022-03-03 22:20:02,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:20:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
662,BETAZRPDCOR001,2022-03-03 22:25:03,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
663,BETAZRPDCOR001,2022-03-03 22:30:03,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:30:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
664,BETAZRPDCOR001,2022-03-03 22:35:02,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:35:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
665,BETAZRPDCOR001,2022-03-03 22:40:03,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:40:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
666,BETAZRPDCOR001,2022-03-03 22:45:02,1,0,55526,0,0,0,0,0,1,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:45:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,3.8554951686681562,1,1,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
667,BETAZRPDCOR001,2022-03-03 22:50:03,1,0,55526,0,0,0,0,0,0,1,2,33.3333,-0.11366444128551512,0,0,0,2022-03-03 22:50:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
668,BETAZRPDCOR001,2022-03-03 22:55:03,1,0,55528,0,0,0,0,0,0,1,2,33.3333,-0.1135259089415995,0,0,0,2022-03-03 22:55:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
669,BETAZRPDCOR001,2022-03-03 23:00:02,1,0,55528,0,0,0,0,0,0,1,2,33.3333,-0.1135259089415995,0,0,0,2022-03-03 23:00:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
670,BETAZRPDCOR001,2022-03-03 23:05:03,1,0,55528,0,0,0,0,0,0,1,2,33.3333,-0.1135259089415995,0,0,0,2022-03-03 23:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
671,BETAZRPDCOR001,2022-03-03 23:10:03,1,0,16884,0,0,0,0,0,0,1,2,33.3333,-2.7902478580792454,1,1,1,2022-03-03 23:10:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
672,BETAZRPDCOR001,2022-03-03 23:15:03,1,0,55528,0,0,0,0,0,0,1,2,33.3333,-0.1135259089415995,0,0,0,2022-03-03 23:15:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
673,BETAZRPDCOR001,2022-03-03 23:20:02,1,0,55528,0,0,0,0,0,0,1,2,33.3333,-0.1135259089415995,0,0,0,2022-03-03 23:20:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
674,BETAZRPDCOR001,2022-03-03 23:25:03,1,0,55529,0,0,0,0,0,0,1,2,33.3333,-0.1134566427696417,0,0,0,2022-03-03 23:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
675,BETAZRPDCOR001,2022-03-03 23:30:02,1,0,55530,0,0,0,0,0,0,1,2,33.3333,-0.11338737659768387,0,0,0,2022-03-03 23:30:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
676,BETAZRPDCOR001,2022-03-03 23:35:03,1,0,55530,0,0,0,0,0,0,1,2,33.3333,-0.11338737659768387,0,0,0,2022-03-03 23:35:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
677,BETAZRPDCOR001,2022-03-03 23:40:02,1,0,55531,0,0,0,0,0,0,1,2,33.3333,-0.11331811042572607,0,0,0,2022-03-03 23:40:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
678,BETAZRPDCOR001,2022-03-03 23:45:03,1,0,55532,0,0,0,0,0,0,1,2,33.3333,-0.11324884425376826,0,0,0,2022-03-03 23:45:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
679,BETAZRPDCOR001,2022-03-03 23:50:02,1,0,52237,0,0,0,0,0,0,1,2,33.3333,-0.3414808808547553,0,0,0,2022-03-03 23:50:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
680,BETAZRPDCOR001,2022-03-03 23:55:03,1,0,55536,0,0,0,0,0,0,1,2,33.3333,-0.11297177956593701,0,0,0,2022-03-03 23:55:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
681,BETAZRPDCOR001,2022-03-04 00:00:03,1,0,55536,0,0,0,0,0,0,1,2,33.3333,-0.11297177956593701,0,0,0,2022-03-04 00:00:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
682,BETAZRPDCOR001,2022-03-04 00:05:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
683,BETAZRPDCOR001,2022-03-04 00:10:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:10:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
684,BETAZRPDCOR001,2022-03-04 00:15:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:15:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
685,BETAZRPDCOR001,2022-03-04 00:20:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:20:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
686,BETAZRPDCOR001,2022-03-04 00:25:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
687,BETAZRPDCOR001,2022-03-04 00:30:02,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:30:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
688,BETAZRPDCOR001,2022-03-04 00:35:03,1,0,55537,0,0,0,0,0,0,1,2,33.3333,-0.1129025133939792,0,0,0,2022-03-04 00:35:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
689,BETAZRPDCOR001,2022-03-04 00:40:03,1,0,55538,0,0,0,0,0,0,1,2,33.3333,-0.11283324722202139,0,0,0,2022-03-04 00:40:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
690,BETAZRPDCOR001,2022-03-04 00:45:03,1,0,55538,0,0,0,0,0,0,1,2,33.3333,-0.11283324722202139,0,0,0,2022-03-04 00:45:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
691,BETAZRPDCOR001,2022-03-04 00:50:03,1,0,55538,0,0,0,0,0,0,1,2,33.3333,-0.11283324722202139,0,0,0,2022-03-04 00:50:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
692,BETAZRPDCOR001,2022-03-04 00:55:02,1,0,55539,0,0,0,0,0,0,1,2,33.3333,-0.11276398105006358,0,0,0,2022-03-04 00:55:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
693,BETAZRPDCOR001,2022-03-04 01:00:03,1,0,55539,0,0,0,0,0,0,1,2,33.3333,-0.11276398105006358,0,0,0,2022-03-04 01:00:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
694,BETAZRPDCOR001,2022-03-04 01:05:03,1,0,13114,0,0,0,0,0,0,1,2,33.3333,-3.0513813263601923,1,1,1,2022-03-04 01:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
695,BETAZRPDCOR001,2022-03-04 01:10:03,1,0,55540,0,0,0,0,0,0,1,2,33.3333,-0.11269471487810577,0,0,0,2022-03-04 01:10:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
696,BETAZRPDCOR001,2022-03-04 01:15:02,1,0,55540,0,0,0,0,0,0,1,2,33.3333,-0.11269471487810577,0,0,0,2022-03-04 01:15:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
697,BETAZRPDCOR001,2022-03-04 01:20:02,1,0,29810,0,0,0,0,0,0,1,2,33.3333,-1.8949133193525811,0,1,1,2022-03-04 01:20:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
698,BETAZRPDCOR001,2022-03-04 01:25:03,1,0,42831,0,0,0,0,0,0,1,2,33.3333,-0.9929984942899249,0,0,0,2022-03-04 01:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
699,BETAZRPDCOR001,2022-03-04 01:30:03,1,0,55541,0,0,0,0,0,0,1,2,33.3333,-0.11262544870614796,0,0,0,2022-03-04 01:30:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
700,BETAZRPDCOR001,2022-03-04 01:35:02,1,0,55541,0,0,0,0,0,0,1,2,33.3333,-0.11262544870614796,0,0,0,2022-03-04 01:35:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
701,BETAZRPDCOR001,2022-03-04 01:40:03,1,0,55542,0,0,0,0,0,0,1,2,33.3333,-0.11255618253419014,0,0,0,2022-03-04 01:40:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
702,BETAZRPDCOR001,2022-03-04 01:45:02,1,0,45023,0,0,0,0,0,0,1,2,33.3333,-0.8411670453584034,0,0,0,2022-03-04 01:45:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
703,BETAZRPDCOR001,2022-03-04 01:50:03,1,0,55546,0,0,0,0,0,0,1,2,33.3333,-0.1122791178463589,0,0,0,2022-03-04 01:50:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
704,BETAZRPDCOR001,2022-03-04 01:55:03,1,0,55548,0,0,0,0,0,0,1,2,33.3333,-0.11214058550244328,0,0,0,2022-03-04 01:55:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
705,BETAZRPDCOR001,2022-03-04 02:00:02,1,0,55548,0,0,0,0,0,0,1,2,33.3333,-0.11214058550244328,0,0,0,2022-03-04 02:00:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
706,BETAZRPDCOR001,2022-03-04 02:05:03,1,0,55548,0,0,0,0,0,0,1,2,33.3333,-0.11214058550244328,0,0,0,2022-03-04 02:05:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
707,BETAZRPDCOR001,2022-03-04 02:10:02,1,0,55548,0,0,0,0,0,0,1,2,33.3333,-0.11214058550244328,0,0,0,2022-03-04 02:10:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
708,BETAZRPDCOR001,2022-03-04 02:15:03,1,0,55548,0,0,0,0,0,0,1,2,33.3333,-0.11214058550244328,0,0,0,2022-03-04 02:15:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
709,BETAZRPDCOR001,2022-03-04 02:20:02,1,0,55549,0,0,0,0,0,0,1,2,33.3333,-0.11207131933048547,0,0,0,2022-03-04 02:20:02,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
710,BETAZRPDCOR001,2022-03-04 02:25:03,1,0,55549,0,0,0,0,0,0,1,2,33.3333,-0.11207131933048547,0,0,0,2022-03-04 02:25:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
711,BETAZRPDCOR001,2022-03-04 02:30:03,1,0,55549,0,0,0,0,0,0,1,2,33.3333,-0.11207131933048547,0,0,0,2022-03-04 02:30:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
712,BETAZRPDCOR001,2022-03-04 02:35:03,1,0,55549,0,0,0,0,0,0,1,2,33.3333,-0.11207131933048547,0,0,0,2022-03-04 02:35:03,0.43919806770081327,0,0,-0.0942616374267396,0,0,-0.09084397386587154,0,0,-0.20554898941393482,0,0,0.7342836885095885,0,0,-0.7342836885095885,0,0,0.7342836885096611,0,0
