,client_id,stats_timestamp,total_attached_user,total_rejected_user,peak_upload_speed,peak_download_speed,enodeb_shutdown_count,handover_failure_count,bearer_active_user_count,bearer_rejected_user_count,total_users,total_dropped_packets,enodeb_connected_count,enodeb_connection_status,total_tx_data,total_rx_data
9287,BETBEL01GYN001,2022-08-02 14:51:27,34,4,48356,12123,5,4,6,1,10,44,10,10.0,,
9288,BETBEL01GYN001,2022-08-02 14:53:27,21,1,46815,18045,9,2,1,1,2,26,4,5.0,,
9289,BETBEL01GYN001,2022-08-02 14:55:27,38,2,44445,16310,10,9,1,5,2,25,1,6.0,,
9290,BETBEL01GYN001,2022-08-02 14:57:27,32,4,43768,16571,0,2,6,3,8,26,1,7.0,,
9291,BETBEL01GYN001,2022-08-02 14:59:27,16,4,48896,12900,4,3,1,8,0,31,7,3.0,,
9292,BETBEL01GYN001,2022-08-02 15:01:27,17,2,42356,14728,0,0,9,8,1,49,2,6.0,,
9293,BETBEL01GYN001,2022-08-02 15:03:27,35,2,43982,15602,0,6,8,9,9,41,9,0.0,,
9294,BETBEL01GYN001,2022-08-02 15:05:28,35,1,42318,13145,5,4,0,8,7,39,8,0.0,,
9295,BETBEL01GYN001,2022-08-02 15:07:28,44,4,48304,19246,5,4,6,7,10,39,4,9.0,,
9296,BETBEL01GYN001,2022-08-02 15:09:28,27,2,46696,11893,10,0,7,4,5,48,3,2.0,,
9297,BETBEL01GYN001,2022-08-02 15:11:28,16,3,47530,14924,3,8,8,9,10,49,3,3.0,,
9298,BETBEL01GYN001,2022-08-02 15:13:28,15,0,46757,18887,4,0,10,3,1,21,0,10.0,,
9299,BETBEL01GYN001,2022-08-02 15:15:28,13,2,44484,17798,5,8,8,6,8,44,6,1.0,,
9300,BETBEL01GYN001,2022-08-02 15:17:28,48,4,46922,11863,4,9,1,8,9,31,6,6.0,,
9301,BETBEL01GYN001,2022-08-02 15:19:28,10,3,47690,16054,3,10,1,10,9,35,8,2.0,,
9302,BETBEL01GYN001,2022-08-02 15:21:28,50,3,40293,15771,7,7,0,1,3,25,9,9.0,,
9303,BETBEL01GYN001,2022-08-02 15:23:29,21,2,42547,12766,10,1,10,6,2,24,10,5.0,,
9304,BETBEL01GYN001,2022-08-02 15:25:29,29,2,49522,10956,1,9,4,3,9,17,9,1.0,,
9305,BETBEL01GYN001,2022-08-02 15:27:29,26,4,42623,18333,1,0,8,9,6,26,9,3.0,,
9306,BETBEL01GYN001,2022-08-02 15:29:29,25,4,45130,13961,3,4,9,10,2,45,2,6.0,,
9307,BETBEL01GYN001,2022-08-02 15:31:29,37,0,45519,17524,7,1,1,9,4,38,6,3.0,,
9308,BETBEL01GYN001,2022-08-02 15:33:29,39,0,43339,15535,6,9,4,6,0,37,10,10.0,,
9309,BETBEL01GYN001,2022-08-02 15:35:29,15,4,45405,16408,9,10,8,2,0,46,3,5.0,,
9310,BETBEL01GYN001,2022-08-02 15:37:29,25,5,44096,18086,5,10,7,1,4,10,6,0.0,,
9311,BETBEL01GYN001,2022-08-02 15:39:29,10,1,47130,16306,1,10,6,6,0,26,5,10.0,,
9312,BETBEL01GYN001,2022-08-02 15:41:29,18,1,49462,14902,10,1,8,4,5,23,9,3.0,,
9313,BETBEL01GYN001,2022-08-02 15:43:29,42,0,42389,19876,3,5,10,0,9,13,6,4.0,,
9314,BETBEL01GYN001,2022-08-02 15:45:30,43,5,48949,11477,10,7,9,8,8,24,0,0.0,,
9315,BETBEL01GYN001,2022-08-02 15:47:30,37,0,49427,16102,3,1,10,2,10,11,4,3.0,,
9316,BETBEL01GYN001,2022-08-02 15:49:30,37,0,49259,16163,10,1,3,4,9,45,9,5.0,,
9317,BETBEL01GYN001,2022-08-02 15:51:30,16,5,40968,19386,8,7,6,0,9,29,10,1.0,,
9318,BETBEL01GYN001,2022-08-02 15:53:30,22,0,44078,11070,9,2,7,9,3,43,4,7.0,,
9319,BETBEL01GYN001,2022-08-02 15:55:30,36,2,49705,16388,8,1,7,4,4,27,0,5.0,,
9320,BETBEL01GYN001,2022-08-02 15:57:30,31,4,44860,11252,10,7,4,8,5,36,6,8.0,,
9321,BETBEL01GYN001,2022-08-02 15:59:30,40,2,47433,11056,10,1,1,2,0,11,3,3.0,,
9322,BETBEL01GYN001,2022-08-02 16:01:30,35,3,45310,18190,9,10,5,7,10,49,10,0.0,,
9323,BETBEL01GYN001,2022-08-02 16:03:31,21,4,40520,16976,1,2,6,1,8,47,8,10.0,,
9324,BETBEL01GYN001,2022-08-02 16:05:31,15,3,40138,17645,10,4,9,6,1,18,0,4.0,,
9325,BETBEL01GYN001,2022-08-02 16:07:31,37,0,40686,11615,6,2,8,6,4,45,0,5.0,,
9326,BETBEL01GYN001,2022-08-02 16:09:31,23,3,42859,15549,5,10,2,3,10,42,9,0.0,,
9327,BETBEL01GYN001,2022-08-02 16:11:31,45,3,46698,12371,0,4,4,4,3,16,0,7.0,,
9328,BETBEL01GYN001,2022-08-02 16:13:31,16,4,49936,11903,7,4,5,9,2,36,2,10.0,,
9329,BETBEL01GYN001,2022-08-02 16:15:31,42,0,43454,10241,10,3,3,6,4,12,0,2.0,,
9330,BETBEL01GYN001,2022-08-02 16:17:31,40,4,49199,12002,5,3,4,2,7,47,0,3.0,,
9331,BETBEL01GYN001,2022-08-02 16:19:31,21,1,44725,12800,1,3,8,2,3,45,5,9.0,,
9332,BETBEL01GYN001,2022-08-02 16:21:31,45,4,44162,18512,1,4,3,4,9,48,2,8.0,,
9333,BETBEL01GYN001,2022-08-02 16:23:32,16,2,40057,14920,1,7,3,0,1,34,7,1.0,,
9334,BETBEL01GYN001,2022-08-02 16:25:32,42,1,47468,16090,0,5,8,2,0,24,6,2.0,,
9335,BETBEL01GYN001,2022-08-02 16:27:32,38,3,41785,17070,3,4,2,6,6,34,4,3.0,,
9336,BETBEL01GYN001,2022-08-02 16:29:32,23,5,47855,13711,10,8,4,1,10,28,2,4.0,,
9337,BETBEL01GYN001,2022-08-02 16:31:32,28,0,42744,19851,8,7,0,9,7,31,3,8.0,,
9338,BETBEL01GYN001,2022-08-02 16:33:32,32,5,46412,16336,1,8,8,4,4,44,8,1.0,,
9339,BETBEL01GYN001,2022-08-02 16:35:32,39,0,49100,16500,8,1,8,4,8,29,8,1.0,,
9340,BETBEL01GYN001,2022-08-02 16:37:32,19,2,47251,12972,1,3,9,10,0,11,8,3.0,,
9341,BETBEL01GYN001,2022-08-02 16:39:32,44,0,48777,14209,6,2,0,7,3,12,3,9.0,,
9342,BETBEL01GYN001,2022-08-02 16:41:32,42,0,43559,10479,10,5,10,5,10,34,2,0.0,,
9343,BETBEL01GYN001,2022-08-02 16:43:33,38,1,47710,14455,9,8,3,10,0,12,5,6.0,,
9344,BETBEL01GYN001,2022-08-02 16:45:33,38,2,48111,12529,8,6,8,6,3,39,3,2.0,,
9345,BETBEL01GYN001,2022-08-02 16:47:33,22,0,45392,19048,7,6,9,6,10,40,6,3.0,,
9346,BETBEL01GYN001,2022-08-02 16:49:33,23,3,40790,18089,2,6,7,8,10,31,9,2.0,,
9347,BETBEL01GYN001,2022-08-02 16:51:33,12,1,41418,16821,3,6,2,2,6,17,5,2.0,,
9348,BETBEL01GYN001,2022-08-02 16:53:33,48,3,43250,17274,10,2,4,10,8,26,6,2.0,,
9349,BETBEL01GYN001,2022-08-02 16:55:33,44,1,44441,13065,0,1,10,2,6,15,5,4.0,,
9350,BETBEL01GYN001,2022-08-02 16:57:33,20,5,45869,10590,4,4,0,0,10,34,10,10.0,,
9351,BETBEL01GYN001,2022-08-02 16:59:33,39,0,43134,10273,1,7,7,7,9,24,3,4.0,,
9352,BETBEL01GYN001,2022-08-02 17:01:33,42,2,45874,13939,7,3,8,7,4,42,7,8.0,,
9353,BETBEL01GYN001,2022-08-02 17:03:33,37,1,47979,18516,6,0,6,9,0,21,7,8.0,,
9354,BETBEL01GYN001,2022-08-02 17:05:34,31,5,47384,14799,3,4,8,9,1,39,4,0.0,,
9355,BETBEL01GYN001,2022-08-02 17:07:34,25,4,49010,13047,10,1,7,3,8,21,6,0.0,,
9356,BETBEL01GYN001,2022-08-02 17:09:34,13,0,48561,15620,8,9,10,0,4,45,4,6.0,,
9357,BETBEL01GYN001,2022-08-02 17:11:34,11,3,46961,13909,10,7,5,1,4,10,1,4.0,,
9358,BETBEL01GYN001,2022-08-02 17:13:34,29,0,47007,11340,3,5,7,6,7,29,6,3.0,,
9359,BETBEL01GYN001,2022-08-02 17:15:34,37,4,41807,15717,0,0,5,9,7,11,0,4.0,,
9360,BETBEL01GYN001,2022-08-02 17:17:34,15,2,48367,16785,3,2,10,3,2,27,7,10.0,,
9361,BETBEL01GYN001,2022-08-02 17:19:34,43,0,44488,17773,2,4,7,0,9,23,6,3.0,,
9362,BETBEL01GYN001,2022-08-02 17:21:34,36,3,49149,15686,8,5,6,4,7,29,3,1.0,,
9363,BETBEL01GYN001,2022-08-02 17:23:34,29,3,41661,16126,4,5,4,7,7,50,2,0.0,,
9364,BETBEL01GYN001,2022-08-02 17:25:35,37,1,41621,10286,2,8,0,9,2,35,9,6.0,,
9365,BETBEL01GYN001,2022-08-02 17:27:35,43,4,40023,17793,0,0,9,1,7,44,8,3.0,,
9366,BETBEL01GYN001,2022-08-02 17:29:35,42,4,41392,18148,8,8,5,9,7,35,5,3.0,,
9367,BETBEL01GYN001,2022-08-02 17:31:35,17,2,48978,15700,10,7,4,0,5,27,3,4.0,,
9368,BETBEL01GYN001,2022-08-02 17:33:35,50,0,42919,10538,6,3,4,4,6,10,9,8.0,,
9369,BETBEL01GYN001,2022-08-02 17:35:35,44,5,40052,10306,2,5,1,3,9,42,5,6.0,,
9370,BETBEL01GYN001,2022-08-02 17:37:35,10,5,43790,15009,6,8,5,2,6,37,2,10.0,,
9371,BETBEL01GYN001,2022-08-02 17:39:35,28,3,46348,12973,7,6,6,8,7,25,6,1.0,,
9372,BETBEL01GYN001,2022-08-02 17:41:35,47,2,40524,15324,9,10,0,8,1,49,0,2.0,,
9373,BETBEL01GYN001,2022-08-02 17:43:35,22,0,41230,15614,0,1,8,9,5,26,9,10.0,,
9374,BETBEL01GYN001,2022-08-02 17:45:36,36,2,42092,17774,0,10,6,3,8,49,6,5.0,,
9375,BETBEL01GYN001,2022-08-02 17:47:36,35,3,41144,15667,3,2,2,2,0,33,4,8.0,,
9376,BETBEL01GYN001,2022-08-02 17:49:36,24,5,49929,19402,8,7,8,5,8,18,1,1.0,,
9377,BETBEL01GYN001,2022-08-02 17:51:36,26,0,41066,16533,2,6,5,1,9,38,6,9.0,,
9378,BETBEL01GYN001,2022-08-02 17:53:36,47,2,48563,16305,2,9,6,9,7,42,4,5.0,,
9379,BETBEL01GYN001,2022-08-02 17:55:36,26,3,43931,16797,3,10,9,4,1,48,6,10.0,,
9380,BETBEL01GYN001,2022-08-02 17:57:36,31,3,40494,11504,2,10,2,6,2,28,4,6.0,,
9381,BETBEL01GYN001,2022-08-02 17:59:36,30,1,44686,12367,4,2,9,0,4,10,1,9.0,,
9382,BETBEL01GYN001,2022-08-02 18:01:36,13,1,40122,17922,0,10,4,3,4,33,8,3.0,,
9383,BETBEL01GYN001,2022-08-02 18:03:36,26,4,47770,11956,4,6,6,10,10,35,4,7.0,,
9384,BETBEL01GYN001,2022-08-02 18:05:36,19,0,49461,14131,1,4,3,6,4,20,9,5.0,,
9385,BETBEL01GYN001,2022-08-02 18:07:37,15,2,46941,10416,6,4,6,9,5,40,10,2.0,,
9386,BETBEL01GYN001,2022-08-02 18:09:37,21,5,47354,12942,9,5,5,9,7,31,10,5.0,,
9387,BETBEL01GYN001,2022-08-02 18:11:37,44,0,46554,16419,2,8,4,7,3,46,8,8.0,,
9388,BETBEL01GYN001,2022-08-02 18:13:37,20,3,43358,14981,0,3,2,10,3,49,6,1.0,,
9389,BETBEL01GYN001,2022-08-02 18:15:37,19,3,45639,18941,7,6,4,8,5,18,0,6.0,,
9390,BETBEL01GYN001,2022-08-02 18:17:37,19,5,47595,15430,5,10,10,5,2,38,1,0.0,,
9391,BETBEL01GYN001,2022-08-02 18:19:37,13,3,47061,15095,0,7,5,7,6,17,10,7.0,,
9392,BETBEL01GYN001,2022-08-02 18:21:37,30,5,49931,10624,8,3,8,9,10,36,7,8.0,,
9393,BETBEL01GYN001,2022-08-02 18:23:37,39,2,44151,17747,3,5,6,3,1,38,4,7.0,,
9394,BETBEL01GYN001,2022-08-02 18:25:37,23,4,46112,16587,2,7,9,8,6,47,3,3.0,,
9395,BETBEL01GYN001,2022-08-02 18:27:38,35,3,47892,10630,2,6,5,9,10,46,10,7.0,,
9396,BETBEL01GYN001,2022-08-02 18:29:38,20,2,44647,16276,2,1,7,3,8,42,0,4.0,,
9397,BETBEL01GYN001,2022-08-02 18:31:38,14,1,43547,18374,0,8,0,5,4,20,0,2.0,,
9398,BETBEL01GYN001,2022-08-02 18:33:38,47,3,41053,18507,4,3,4,10,9,25,4,4.0,,
9399,BETBEL01GYN001,2022-08-02 18:35:38,30,3,41394,12751,3,2,6,8,4,12,7,1.0,,
9400,BETBEL01GYN001,2022-08-02 18:37:38,26,1,45060,17887,6,8,6,7,10,27,2,3.0,,
9401,BETBEL01GYN001,2022-08-02 18:39:38,19,0,44150,16170,1,5,5,0,0,39,10,3.0,,
9402,BETBEL01GYN001,2022-08-02 18:41:38,25,2,47382,19884,5,1,5,1,8,45,5,9.0,,
9403,BETBEL01GYN001,2022-08-02 18:43:38,50,4,41112,13479,5,2,10,3,10,40,7,9.0,,
9404,BETBEL01GYN001,2022-08-02 18:45:39,29,1,49600,14078,1,10,4,6,1,39,9,0.0,,
9405,BETBEL01GYN001,2022-08-02 18:47:39,43,5,45813,15808,2,6,8,9,4,34,2,2.0,,
9406,BETBEL01GYN001,2022-08-02 18:49:39,42,0,47257,11813,4,4,3,2,4,44,7,6.0,,
9407,BETBEL01GYN001,2022-08-02 18:51:39,42,2,45927,13354,9,4,4,1,6,34,3,0.0,,
9408,BETBEL01GYN001,2022-08-02 18:53:39,18,5,45352,16274,4,3,4,1,7,36,7,2.0,,
9409,BETBEL01GYN001,2022-08-02 18:55:39,25,5,42537,14126,9,8,1,6,8,46,6,4.0,,
9410,BETBEL01GYN001,2022-08-02 18:57:39,10,2,48554,15457,8,7,6,3,3,47,1,1.0,,
9411,BETBEL01GYN001,2022-08-02 18:59:39,13,4,41138,15425,10,10,8,5,6,34,9,6.0,,
9412,BETBEL01GYN001,2022-08-02 19:01:39,15,1,40027,12973,3,7,7,10,5,45,7,5.0,,
9413,BETBEL01GYN001,2022-08-02 19:03:39,25,2,44618,14783,4,3,0,0,8,38,6,9.0,,
9414,BETBEL01GYN001,2022-08-02 19:05:40,13,1,48481,16573,0,3,6,9,4,41,5,3.0,,
9415,BETBEL01GYN001,2022-08-02 19:07:40,25,4,49172,12105,6,4,0,6,10,19,3,2.0,,
9416,BETBEL01GYN001,2022-08-02 19:09:40,43,1,43096,17676,7,1,5,10,1,35,0,4.0,,
9417,BETBEL01GYN001,2022-08-02 19:11:40,33,0,42253,18441,2,2,3,7,0,27,3,9.0,,
9418,BETBEL01GYN001,2022-08-02 19:13:40,46,4,41484,13389,3,6,6,10,3,16,10,1.0,,
9419,BETBEL01GYN001,2022-08-02 19:15:40,22,5,48893,18535,5,1,9,0,6,30,5,6.0,,
9420,BETBEL01GYN001,2022-08-02 19:17:40,42,3,46026,11767,0,0,8,6,5,27,1,6.0,,
9421,BETBEL01GYN001,2022-08-02 19:19:40,43,0,49233,19795,7,2,6,3,0,46,5,3.0,,
9422,BETBEL01GYN001,2022-08-02 19:21:40,19,0,40764,18745,2,3,1,8,0,28,5,1.0,,
9423,BETBEL01GYN001,2022-08-02 19:23:41,31,5,42956,18864,10,5,4,6,7,49,10,6.0,,
9424,BETBEL01GYN001,2022-08-02 19:25:41,45,0,46137,19244,10,0,8,10,6,31,4,2.0,,
9425,BETBEL01GYN001,2022-08-02 19:27:41,39,3,47518,11385,10,8,7,3,9,32,8,4.0,,
9426,BETBEL01GYN001,2022-08-02 19:29:41,34,5,40113,13400,8,5,4,4,7,23,5,7.0,,
9427,BETBEL01GYN001,2022-08-02 19:31:41,40,0,45287,18165,0,2,3,2,6,37,8,2.0,,
9428,BETBEL01GYN001,2022-08-02 19:33:41,23,5,47703,17881,6,8,3,8,9,47,0,9.0,,
9429,BETBEL01GYN001,2022-08-02 19:35:41,33,3,45758,14210,5,2,3,9,7,32,1,0.0,,
9430,BETBEL01GYN001,2022-08-02 19:37:41,45,0,46748,17894,3,9,5,5,8,30,3,6.0,,
9431,BETBEL01GYN001,2022-08-02 19:39:41,49,4,45810,15889,9,5,0,6,7,14,1,2.0,,
9432,BETBEL01GYN001,2022-08-02 19:41:41,38,5,44237,14448,10,1,0,10,3,45,1,2.0,,
9433,BETBEL01GYN001,2022-08-02 19:43:41,48,4,44000,15716,6,7,6,9,8,43,8,2.0,,
9434,BETBEL01GYN001,2022-08-02 19:45:41,10,2,43602,10212,4,8,0,6,9,22,5,4.0,,
9435,BETBEL01GYN001,2022-08-02 19:47:42,45,5,41358,10993,3,5,2,1,5,26,8,4.0,,
9436,BETBEL01GYN001,2022-08-02 19:49:42,48,5,46140,14286,9,4,0,10,4,14,3,2.0,,
9437,BETBEL01GYN001,2022-08-02 19:51:42,11,5,46273,14696,7,7,9,5,8,45,7,1.0,,
9438,BETBEL01GYN001,2022-08-02 19:53:42,22,0,40556,10173,4,1,4,7,2,47,6,7.0,,
9439,BETBEL01GYN001,2022-08-02 19:55:42,25,0,42044,17757,1,9,3,4,6,22,3,0.0,,
9440,BETBEL01GYN001,2022-08-02 19:57:42,32,0,47593,15827,6,3,2,4,0,44,10,0.0,,
9441,BETBEL01GYN001,2022-08-02 19:59:42,28,4,41824,15309,8,3,6,7,4,15,2,4.0,,
9442,BETBEL01GYN001,2022-08-02 20:01:42,35,5,44142,17496,6,3,5,3,10,21,2,3.0,,
9443,BETBEL01GYN001,2022-08-02 20:03:42,25,3,49713,13449,5,10,3,4,8,45,2,5.0,,
9444,BETBEL01GYN001,2022-08-02 20:05:42,36,2,49965,13895,0,3,5,4,6,32,7,5.0,,
9445,BETBEL01GYN001,2022-08-02 20:07:43,26,4,40093,19720,5,10,5,1,9,45,10,7.0,,
9446,BETBEL01GYN001,2022-08-02 20:09:43,27,2,40026,13376,7,7,5,8,5,13,8,9.0,,
9447,BETBEL01GYN001,2022-08-02 20:11:43,37,1,46897,16387,4,1,8,9,5,48,1,1.0,,
9448,BETBEL01GYN001,2022-08-02 20:13:43,22,5,47185,10077,8,4,1,4,9,33,3,2.0,,
9449,BETBEL01GYN001,2022-08-02 20:15:43,10,1,43480,12176,0,7,10,2,10,32,6,4.0,,
9450,BETBEL01GYN001,2022-08-02 20:17:43,28,3,48625,18972,3,9,10,7,6,44,7,1.0,,
9451,BETBEL01GYN001,2022-08-02 20:19:43,20,2,40133,18060,6,5,6,9,6,25,6,0.0,,
9452,BETBEL01GYN001,2022-08-02 20:21:43,47,4,40860,15334,2,8,2,5,5,39,1,7.0,,
9453,BETBEL01GYN001,2022-08-02 20:23:43,42,0,45883,10380,10,10,7,2,1,38,5,10.0,,
9454,BETBEL01GYN001,2022-08-02 20:25:43,20,5,45169,19817,2,8,9,10,6,34,6,3.0,,
9455,BETBEL01GYN001,2022-08-02 20:27:44,23,5,42068,15947,9,0,4,4,10,38,2,9.0,,
9456,BETBEL01GYN001,2022-08-02 20:29:44,31,5,48468,11380,5,2,6,8,6,28,5,2.0,,
9457,BETBEL01GYN001,2022-08-02 20:31:44,42,3,41187,15624,8,1,8,8,3,18,3,7.0,,
9458,BETBEL01GYN001,2022-08-02 20:33:44,50,2,47399,17177,0,5,8,7,7,46,10,10.0,,
9459,BETBEL01GYN001,2022-08-02 20:35:44,14,5,47294,15973,9,3,4,3,6,29,3,7.0,,
9460,BETBEL01GYN001,2022-08-02 20:37:44,43,0,45785,13419,4,0,2,9,2,36,1,3.0,,
9461,BETBEL01GYN001,2022-08-02 20:39:44,32,3,47947,16306,1,1,7,1,10,21,1,4.0,,
9462,BETBEL01GYN001,2022-08-02 20:41:44,41,0,44885,17311,5,7,10,4,6,13,4,7.0,,
9463,BETBEL01GYN001,2022-08-02 20:43:44,32,1,49645,17739,5,6,1,4,3,29,2,0.0,,
9464,BETBEL01GYN001,2022-08-02 20:45:44,49,1,41877,12055,9,2,5,7,6,20,10,8.0,,
9465,BETBEL01GYN001,2022-08-02 20:47:45,30,2,43526,19015,6,5,9,7,10,24,6,1.0,,
9466,BETBEL01GYN001,2022-08-02 20:49:45,19,0,40142,12220,6,5,7,9,7,35,2,6.0,,
9467,BETBEL01GYN001,2022-08-02 20:51:45,16,0,46480,16720,6,1,3,1,9,47,5,8.0,,
9468,BETBEL01GYN001,2022-08-02 20:53:45,15,3,43405,14962,8,6,0,10,5,18,8,9.0,,
9469,BETBEL01GYN001,2022-08-02 20:55:45,21,3,46227,19845,9,0,9,5,8,16,8,10.0,,
9470,BETBEL01GYN001,2022-08-02 20:57:45,21,4,41238,11542,10,9,3,0,7,49,6,8.0,,
9471,BETBEL01GYN001,2022-08-02 20:59:45,48,4,40530,12100,10,6,9,10,5,49,7,8.0,,
9472,BETBEL01GYN001,2022-08-02 21:01:45,19,1,47931,19811,9,3,8,8,8,38,6,3.0,,
9473,BETBEL01GYN001,2022-08-02 21:03:45,31,4,43566,19211,0,9,6,10,5,24,4,0.0,,
9474,BETBEL01GYN001,2022-08-02 21:05:45,40,3,48682,16983,4,9,8,0,9,19,6,5.0,,
9475,BETBEL01GYN001,2022-08-02 21:07:46,27,0,44887,18427,5,5,0,7,6,29,6,7.0,,
9476,BETBEL01GYN001,2022-08-02 21:09:46,28,3,43604,12955,8,3,1,3,2,36,10,4.0,,
9477,BETBEL01GYN001,2022-08-02 21:11:46,33,0,47268,15583,0,6,4,5,10,33,4,8.0,,
9478,BETBEL01GYN001,2022-08-02 21:13:46,17,1,45900,10332,8,3,8,7,5,14,9,2.0,,
9479,BETBEL01GYN001,2022-08-02 21:15:46,12,5,43330,18521,6,5,3,10,6,17,6,0.0,,
9480,BETBEL01GYN001,2022-08-02 21:17:46,43,0,47072,12543,9,5,3,7,7,31,4,3.0,,
9481,BETBEL01GYN001,2022-08-02 21:19:46,22,3,47388,11877,8,6,3,3,2,47,1,0.0,,
9482,BETBEL01GYN001,2022-08-02 21:21:46,48,4,49406,13101,3,8,3,10,10,36,1,0.0,,
9483,BETBEL01GYN001,2022-08-02 21:23:46,34,3,45974,19286,0,10,1,8,4,29,8,4.0,,
9484,BETBEL01GYN001,2022-08-02 21:25:46,31,4,43346,14277,9,3,5,6,9,39,2,4.0,,
9485,BETBEL01GYN001,2022-08-02 21:27:47,22,5,40101,18904,8,1,4,0,1,15,5,0.0,,
9486,BETBEL01GYN001,2022-08-02 21:29:47,20,3,43963,12872,4,10,7,10,10,12,6,5.0,,
9487,BETBEL01GYN001,2022-08-02 21:31:47,31,2,40954,18205,10,4,9,5,5,46,2,2.0,,
9488,BETBEL01GYN001,2022-08-02 21:33:47,33,4,42703,12601,7,0,9,0,8,26,6,7.0,,
9489,BETBEL01GYN001,2022-08-02 21:35:47,49,4,49419,10457,6,3,10,10,2,36,8,6.0,,
9490,BETBEL01GYN001,2022-08-02 21:37:47,12,4,47932,15418,0,9,6,6,2,49,1,4.0,,
9491,BETBEL01GYN001,2022-08-02 21:39:47,25,3,49712,19638,5,1,3,3,10,21,2,0.0,,
9492,BETBEL01GYN001,2022-08-02 21:41:47,43,5,46071,14722,6,1,3,9,6,47,2,4.0,,
9493,BETBEL01GYN001,2022-08-02 21:43:47,39,0,46018,13871,0,7,10,6,1,10,6,0.0,,
9494,BETBEL01GYN001,2022-08-02 21:45:47,18,3,46229,16249,3,2,6,2,5,39,4,9.0,,
9495,BETBEL01GYN001,2022-08-02 21:47:48,30,0,40835,12448,10,5,5,5,6,47,6,3.0,,
9496,BETBEL01GYN001,2022-08-02 21:49:48,39,0,41097,13274,8,2,10,1,5,26,7,3.0,,
9497,BETBEL01GYN001,2022-08-02 21:51:48,48,1,40594,11275,4,7,8,0,7,25,6,4.0,,
9498,BETBEL01GYN001,2022-08-02 21:53:48,14,0,41902,13513,7,3,0,1,0,36,3,6.0,,
9499,BETBEL01GYN001,2022-08-02 21:55:48,13,2,45934,17157,0,4,2,7,7,33,2,8.0,,
9500,BETBEL01GYN001,2022-08-02 21:57:48,50,4,47660,19856,10,8,0,10,3,31,4,5.0,,
9501,BETBEL01GYN001,2022-08-02 21:59:48,38,1,46832,17168,10,0,1,10,4,40,4,9.0,,
9502,BETBEL01GYN001,2022-08-02 22:01:48,49,0,42634,11344,1,2,0,3,10,27,8,2.0,,
9503,BETBEL01GYN001,2022-08-02 22:03:48,14,4,48984,17454,0,3,10,0,1,35,5,4.0,,
9504,BETBEL01GYN001,2022-08-02 22:05:48,42,4,46178,16407,4,7,10,4,10,16,9,5.0,,
9505,BETBEL01GYN001,2022-08-02 22:07:49,49,3,49979,19591,0,6,9,1,5,34,3,0.0,,
9506,BETBEL01GYN001,2022-08-02 22:09:49,47,3,41236,14994,8,9,5,6,0,43,3,9.0,,
9507,BETBEL01GYN001,2022-08-02 22:11:49,31,2,42729,15536,9,6,0,4,1,15,6,3.0,,
9508,BETBEL01GYN001,2022-08-02 22:13:49,10,3,43226,13786,6,0,5,8,4,36,9,7.0,,
9509,BETBEL01GYN001,2022-08-02 22:15:49,29,1,45560,16272,7,9,1,6,3,49,10,8.0,,
9510,BETBEL01GYN001,2022-08-02 22:17:49,31,2,45403,10555,7,0,2,0,4,23,6,7.0,,
9511,BETBEL01GYN001,2022-08-02 22:19:49,36,3,40013,11574,10,0,6,4,7,30,10,3.0,,
9512,BETBEL01GYN001,2022-08-02 22:21:49,47,0,40445,11690,0,8,0,5,8,30,3,6.0,,
9513,BETBEL01GYN001,2022-08-02 22:23:49,10,1,49306,18689,8,8,0,7,5,27,10,1.0,,
9514,BETBEL01GYN001,2022-08-02 22:25:50,16,0,40665,15246,9,1,4,6,10,17,1,3.0,,
9515,BETBEL01GYN001,2022-08-02 22:27:50,41,4,46238,13318,5,1,1,0,6,19,1,0.0,,
9516,BETBEL01GYN001,2022-08-02 22:29:50,22,2,41097,19556,1,3,6,10,4,26,0,9.0,,
9517,BETBEL01GYN001,2022-08-02 22:31:50,31,4,48536,13486,7,4,7,9,1,49,8,5.0,,
9518,BETBEL01GYN001,2022-08-02 22:33:50,25,3,40356,13818,7,2,5,0,10,33,5,7.0,,
9519,BETBEL01GYN001,2022-08-02 22:35:50,10,0,44139,14267,7,8,8,8,2,37,6,4.0,,
9520,BETBEL01GYN001,2022-08-02 22:37:50,21,5,40106,14476,3,6,8,9,3,46,10,8.0,,
9521,BETBEL01GYN001,2022-08-02 22:39:50,17,5,43344,13047,9,7,2,4,9,12,7,8.0,,
9522,BETBEL01GYN001,2022-08-02 22:41:50,34,3,43456,19240,7,3,10,7,8,10,9,10.0,,
9523,BETBEL01GYN001,2022-08-02 22:43:50,40,2,48944,14167,0,2,8,3,1,47,10,0.0,,
9524,BETBEL01GYN001,2022-08-02 22:45:51,19,0,46048,13587,4,5,10,1,9,43,0,5.0,,
9525,BETBEL01GYN001,2022-08-02 22:47:51,24,4,48648,15265,9,2,0,9,9,36,6,4.0,,
9526,BETBEL01GYN001,2022-08-02 22:49:51,35,3,44196,19330,10,4,0,2,2,13,10,7.0,,
9527,BETBEL01GYN001,2022-08-02 22:51:51,15,1,46550,14041,10,5,8,2,2,39,9,5.0,,
9528,BETBEL01GYN001,2022-08-02 22:53:51,26,2,43203,11651,5,5,4,9,10,25,1,2.0,,
9529,BETBEL01GYN001,2022-08-02 22:55:51,20,3,48431,17594,3,5,3,5,1,18,3,5.0,,
